5422098,'5422098', '0.8324432', '4919821', '0.8324437', '4138344', '0.8324462', '5032415', '0.83244926', '5670614', '0.83244735', '3961628', '0.8324512', '3797494', '0.8324528', '5914116', '0.83245856', '5120802', '0.83246213', '4987085', '0.83247125', '5739176', '0.8324623', '4207890', '0.8324944', '5876452', '0.8324781', '5897878', '0.83248204', '4913897', '0.83247274'
4692757,'4692757', '0.8324703', '5761518', '0.83247375', '4366553', '0.83247566', '4663777', '0.8324746', '4569044', '0.83247674', '5136580', '0.8324783', '4823257', '0.83247966', '4156908', '0.8324819', '5161156', '0.83248246', '5724385', '0.8324912', '4653020', '0.83249146', '5469556', '0.83249176', '5513256', '0.83249557', '4541043', '0.8324956', '5862393', '0.8324947'
4141697,'4141697', '0.83241284', '5557393', '0.83241886', '4201808', '0.83241695', '5578415', '0.8324165', '5543224', '0.8324165', '5238769', '0.8324168', '4569857', '0.83242124', '4386319', '0.83242583', '5980812', '0.8324672', '5900292', '0.8324516', '5856013', '0.8324264', '4791016', '0.8324554', '5215844', '0.83244514', '4490458', '0.8324503', '5674922', '0.83244723'
5240928,'5240928', '0.8325352', '5691181', '0.8325353', '4734420', '0.8325359', '5679852', '0.83253604', '5252574', '0.83253616', '4046889', '0.83253884', '5789562', '0.8325401', '5919656', '0.8325411', '5481021', '0.8325368', '4501739', '0.83254343', '5538901', '0.83253676', '5370996', '0.83254004', '4407952', '0.83253753', '5663047', '0.8325401', '5136060', '0.8325383'
5658263,'5658263', '0.83249384', '4897981', '0.832494', '5514108', '0.8325002', '5403339', '0.83250135', '5417657', '0.8325041', '5224946', '0.83250135', '5878798', '0.83250594', '4834757', '0.83250844', '4894062', '0.8325243', '5871473', '0.83251035', '5486197', '0.8325072', '5599299', '0.832512', '4994034', '0.83250695', '5401244', '0.8325093', '5549557', '0.83251494'
4765884,'4765884', '0.832506', '4929576', '0.8325063', '4355073', '0.83250695', '4966941', '0.8325071', '5104423', '0.83251524', '4648958', '0.8325106', '4886934', '0.83251095', '4046836', '0.8325259', '5082807', '0.8325162', '5004782', '0.8325091', '5073457', '0.8325156', '5286784', '0.8325176', '4147819', '0.8325095', '4543107', '0.83251834', '4416924', '0.83252'
5535325,'5535325', '0.8324985', '5471575', '0.8325025', '5299125', '0.8324994', '4866756', '0.8325028', '5893117', '0.8324985', '4565903', '0.8325029', '5313515', '0.83250445', '5333316', '0.83250654', '5790803', '0.83251303', '5592551', '0.83250844', '5345380', '0.8325106', '5404440', '0.8325089', '5584025', '0.83251166', '4349695', '0.8325099', '5948065', '0.8325091'
5471575,'5471575', '0.8325001', '5299125', '0.8325012', '5905950', '0.8325156', '5983248', '0.8325017', '4677685', '0.8325178', '5604791', '0.8325036', '4866756', '0.83251053', '5796396', '0.8325122', '5592551', '0.8325066', '5737324', '0.83251345', '5936624', '0.832505', '4811380', '0.8325093', '5428731', '0.8325129', '5973684', '0.83250886', '5764908', '0.8325052'
4709084,'4709084', '0.8325074', '4661467', '0.83250755', '4639428', '0.83250904', '5328624', '0.83251685', '3900691', '0.83251774', '4177175', '0.83251166', '5164170', '0.8325093', '5607622', '0.83251494', '4113592', '0.83251387', '4866021', '0.83251184', '4497721', '0.8325189', '4276151', '0.83252764', '4331644', '0.8325138', '4406816', '0.83251494', '4211857', '0.83252'
4077896,'4077896', '0.8324867', '4798874', '0.83249277', '5205934', '0.8324896', '4639428', '0.8324934', '5059676', '0.83249825', '4397785', '0.83250624', '4455205', '0.8325027', '3900691', '0.8325022', '4866021', '0.8324948', '5187191', '0.8325038', '4894238', '0.8324995', '5264878', '0.83251023', '5001009', '0.8325073', '5102642', '0.8325011', '4678743', '0.83251977'
5559450,'5559450', '0.8325004', '5369609', '0.83250105', '4725975', '0.8325022', '4912630', '0.83250505', '5155393', '0.8325053', '4472712', '0.8325107', '5363319', '0.83250684', '5003202', '0.83250535', '5327361', '0.8325089', '5760611', '0.8325112', '5239663', '0.83251375', '5521836', '0.8325127', '4930098', '0.8325113', '5394033', '0.83251214', '5245226', '0.83251494'
4252939,'4252939', '0.8325018', '5205934', '0.83250237', '4592957', '0.83250326', '5059676', '0.83251673', '5032386', '0.8325246', '4455205', '0.8325134', '5422022', '0.8325145', '4911844', '0.83251137', '4894238', '0.83250403', '5264878', '0.83251', '4929704', '0.83251005', '5275748', '0.83250874', '4772494', '0.8325062', '5270441', '0.8325143', '4678743', '0.83250743'
5471592,'5471592', '0.8324997', '5222229', '0.8325246', '5630163', '0.8325012', '5870581', '0.8325027', '5564031', '0.83250785', '4823257', '0.8325109', '4156908', '0.8325086', '5826073', '0.83252317', '4161026', '0.8325056', '5594473', '0.83253306', '5546592', '0.8325109', '5936560', '0.83252037', '5442757', '0.8325171', '5436636', '0.83250505', '5613136', '0.8325011'
4269682,'4269682', '0.83250856', '5762773', '0.8325102', '5693340', '0.8325117', '4760312', '0.8325106', '6004309', '0.8325123', '4545922', '0.8325134', '5103837', '0.8325135', '5116812', '0.83251727', '5856013', '0.8325207', '5126518', '0.8325201', '5338513', '0.83252347', '4430666', '0.83252025', '5637950', '0.8325298', '5623476', '0.83251846', '5846837', '0.8325149'
5591953,'5591953', '0.83250606', '5716383', '0.83250713', '4998122', '0.832508', '5172105', '0.83250815', '5637856', '0.8325086', '5661455', '0.8325095', '5257190', '0.83251023', '5117173', '0.8325118', '4817002', '0.8325169', '5977945', '0.83251894', '5264839', '0.8325178', '4472781', '0.8325233', '4716404', '0.8325153', '3914748', '0.8325161', '5838821', '0.8325151'
5509900,'5509900', '0.8325273', '5961536', '0.832528', '5562629', '0.8325283', '5554124', '0.8325285', '5368574', '0.8325294', '5709658', '0.8325298', '5997507', '0.8325304', '4785810', '0.83253706', '5536256', '0.83253115', '5800519', '0.83253676', '5713854', '0.83253485', '5540648', '0.83253974', '5496275', '0.83253586', '5556400', '0.8325359', '5127909', '0.83253056'
4752290,'4752290', '0.83247846', '5961536', '0.83248234', '5562629', '0.83248717', '5147377', '0.83248276', '5554124', '0.83248377', '5368574', '0.8324834', '5709658', '0.832481', '5997507', '0.83249104', '5476452', '0.8324911', '5536256', '0.8324917', '5713854', '0.8324931', '5971995', '0.832514', '5540648', '0.8325019', '5496275', '0.832497', '5127909', '0.8325048'
4370733,'5471592', '0.83252424', '4370733', '0.83252454', '5708598', '0.83252513', '5321845', '0.83253115', '5768569', '0.83252966', '5329365', '0.8325334', '5768191', '0.8325287', '5602565', '0.8325305', '5497354', '0.8325285', '5491513', '0.8325294', '5761110', '0.8325265', '5594473', '0.832534', '5430671', '0.8325277', '4707738', '0.83252937', '5436636', '0.8325256'
5633129,'5633129', '0.83208233', '5693338', '0.8325223', '5322678', '0.83249825', '5686243', '0.83244663', '5508447', '0.832534', '4885236', '0.8324382', '5252263', '0.8324978', '4806312', '0.8322531', '5023171', '0.83251876', '5908926', '0.8324002', '5412087', '0.8324468', '4618577', '0.83246946', '4463090', '0.8325138', '5045450', '0.83250517', '5554748', '0.8325303'
5778315,'5778315', '0.83251584', '5901145', '0.8325173', '5299125', '0.8325188', '5333186', '0.8325166', '5163091', '0.83251756', '5978450', '0.83251834', '4565903', '0.83251816', '5915221', '0.83251995', '5319796', '0.83252174', '5796396', '0.8325225', '5422941', '0.83253187', '5822580', '0.8325201', '4811380', '0.83252466', '5369702', '0.8325248', '5982870', '0.8325201'
5364591,'5364591', '0.8324683', '4741734', '0.8324703', '5252252', '0.832478', '5846517', '0.83249056', '5030448', '0.83248645', '5217876', '0.8324954', '5457113', '0.8324883', '5972222', '0.8324862', '5263992', '0.8324822', '5902605', '0.8324959', '5340587', '0.83250076', '5053006', '0.83250177', '5039520', '0.83251673', '5462937', '0.8325002', '5141738', '0.83250064'
5440631,'5053955', '0.8325166', '5440631', '0.8325169', '5401944', '0.832517', '4318173', '0.8325187', '5404488', '0.832518', '5386570', '0.8325202', '6009234', '0.8325205', '5903752', '0.83252555', '5489158', '0.83252376', '5907446', '0.83252513', '5163148', '0.83252406', '4984240', '0.8325287', '4949388', '0.8325227', '5201010', '0.8325228', '5995097', '0.8325227'
4798874,'4709084', '0.83250785', '4798874', '0.832508', '4639428', '0.83250964', '5075383', '0.8325143', '4397785', '0.8325139', '5328624', '0.8325122', '3900691', '0.8325097', '4177175', '0.8325122', '5164170', '0.83251524', '5607622', '0.83251923', '4866021', '0.8325202', '4497721', '0.832518', '5187191', '0.8325171', '5264878', '0.83252794', '4211857', '0.83251536'
5382251,'4844064', '0.82842106', '5382251', '0.82894385', '5618299', '0.8295765', '5514108', '0.83066493', '5792142', '0.8297834', '5510070', '0.8309764', '4351328', '0.8310407', '5878798', '0.8310385', '4894062', '0.8311501', '5871473', '0.83163774', '5800519', '0.8310805', '4994034', '0.83100575', '5401244', '0.83171034', '5591195', '0.8324773', '5549557', '0.83171475'
5397301,'5397301', '0.8325001', '5358472', '0.83250076', '5549651', '0.8325082', '5403339', '0.83251303', '5580344', '0.83250684', '5062648', '0.83251405', '5413560', '0.8325133', '5725503', '0.8325161', '5878798', '0.8325257', '5112299', '0.8325271', '4834757', '0.83252144', '5599299', '0.8325341', '4994034', '0.8325209', '5591195', '0.83252925', '5626605', '0.8325245'
5797242,'5797242', '0.82772887', '5949447', '0.8278087', '5506607', '0.82939464', '5850238', '0.82993674', '5943081', '0.8320993', '5877786', '0.8314086', '5280299', '0.83229154', '5172148', '0.83137244', '4633274', '0.8324026', '5537269', '0.83243984', '5656125', '0.8315022', '5621582', '0.83130497', '5398054', '0.8324449', '4647729', '0.83045536', '5595448', '0.8311197'
4687866,'4687866', '0.8325335', '3971648', '0.8325339', '4929742', '0.83253646', '4919821', '0.83254206', '4343649', '0.83254313', '5972891', '0.832537', '5145819', '0.83253586', '5188837', '0.83253425', '4344876', '0.8325416', '4319912', '0.83254135', '5763504', '0.83254147', '5908610', '0.83253723', '5684192', '0.83253497', '4491628', '0.8325349', '4249935', '0.8325431'
5943653,'5943653', '0.832512', '4897781', '0.8325127', '5404488', '0.8325138', '5754655', '0.8325146', '5333316', '0.8325161', '5588150', '0.8325162', '4942544', '0.8325184', '5790803', '0.8325194', '5727249', '0.83252054', '5903752', '0.8325245', '4882675', '0.8325188', '4349695', '0.8325184', '4984240', '0.8325237', '4949388', '0.83251846', '5247564', '0.83252156'
4985401,'4985401', '0.8324853', '4434197', '0.8324855', '5762773', '0.83248824', '5324407', '0.8324928', '4362766', '0.8324954', '5108786', '0.83248883', '5643838', '0.8324919', '5772780', '0.8324934', '5147692', '0.83249545', '3977959', '0.832497', '5571573', '0.8325155', '5116812', '0.8325036', '5126518', '0.8324999', '5740941', '0.8325029', '4430666', '0.83249855'
5521300,'5240928', '0.8325337', '5364591', '0.8325341', '5521300', '0.83253545', '5691181', '0.83253497', '5679852', '0.8325356', '5686243', '0.8325427', '4745056', '0.83253443', '5795976', '0.83254004', '5319112', '0.83253443', '4770769', '0.83253795', '5856092', '0.8325396', '5169627', '0.8325406', '5212068', '0.8325395', '4501739', '0.83253634', '5370996', '0.8325386'
5369609,'5559450', '0.8325079', '5369609', '0.8325086', '4725975', '0.832511', '4912630', '0.8325102', '5321845', '0.8325096', '4472712', '0.83251286', '5363319', '0.83251405', '5003202', '0.8325153', '4939690', '0.83251834', '5327361', '0.83251554', '5497354', '0.83251536', '5673200', '0.8325177', '5414658', '0.8325155', '4930098', '0.832518', '4594684', '0.8325173'
5142437,'4868616', '0.83248085', '5142437', '0.8324829', '4362766', '0.8324819', '5837619', '0.8324813', '5635790', '0.83248526', '5830527', '0.8325125', '5643838', '0.8324978', '5656825', '0.832489', '5571573', '0.8324911', '5637950', '0.83249795', '5756191', '0.83249897', '5851734', '0.83248883', '5801076', '0.8324952', '5716251', '0.8324934', '4741601', '0.8325022'
4797553,'4797553', '0.83247006', '5987349', '0.832478', '5066864', '0.8324722', '5607454', '0.83248407', '4935609', '0.83248854', '5122739', '0.832489', '5302812', '0.8324857', '3910701', '0.8324951', '5369251', '0.8324981', '4818914', '0.832499', '5953441', '0.83250505', '5620469', '0.83252156', '5955720', '0.8325076', '5498261', '0.8325091', '5277191', '0.83251196'
5876712,'5876712', '0.83247626', '4359535', '0.83247644', '4689299', '0.8324824', '5691181', '0.8324812', '5322678', '0.83248127', '5840478', '0.83248335', '5844108', '0.8324915', '5795976', '0.8325143', '5948899', '0.8325017', '6008046', '0.83249325', '5683905', '0.83249384', '5919656', '0.83250284', '5514558', '0.83250254', '5082935', '0.8325065', '5045450', '0.832516'
4329518,'4552889', '0.83252853', '4329518', '0.8325289', '4360511', '0.8325294', '4331806', '0.8325297', '5625052', '0.8325294', '4325945', '0.8325303', '4133814', '0.8325305', '5986109', '0.83253425', '5594157', '0.83253604', '5319112', '0.83253247', '4046889', '0.83253443', '4681877', '0.8325333', '4396773', '0.83253133', '5169627', '0.83253413', '4257802', '0.8325397'
5066945,'5066945', '0.83249724', '4998122', '0.8324975', '5172105', '0.8324979', '4699498', '0.83249885', '5438239', '0.83249813', '5637856', '0.8325024', '5552912', '0.83250463', '5117173', '0.8325029', '5264839', '0.8325079', '4472781', '0.83251125', '5280179', '0.83250874', '5048110', '0.832511', '5399944', '0.8325133', '5620469', '0.8325086', '4747052', '0.8325088'
4618589,'4618589', '0.83245593', '4689299', '0.83247155', '5322678', '0.8324702', '5134063', '0.8324671', '5840478', '0.8324609', '5686243', '0.83246124', '5853990', '0.8324595', '5948899', '0.8324588', '5856092', '0.83245647', '6008046', '0.8324564', '4885236', '0.83247995', '5798276', '0.83248657', '4328173', '0.832481', '5082935', '0.83248985', '4634678', '0.8325'
3971648,'3971648', '0.8324405', '4343649', '0.832443', '5972891', '0.8324455', '5158920', '0.8324465', '5145819', '0.8324526', '5472954', '0.8324566', '5045317', '0.83247274', '5188837', '0.8324485', '4344876', '0.83245057', '4319912', '0.83246833', '5763504', '0.83247465', '4526938', '0.83248156', '5684192', '0.8324918', '4317310', '0.8324771', '4249935', '0.83247834'
5401944,'5053955', '0.83241594', '5943653', '0.83243656', '5401944', '0.83244234', '5661455', '0.832434', '6009234', '0.8324227', '5187750', '0.8324183', '4716404', '0.83244675', '5654686', '0.83246225', '5903752', '0.8324692', '4882675', '0.8324766', '5489158', '0.8325034', '5805777', '0.8325101', '5835689', '0.83250594', '4984240', '0.832457', '5247564', '0.8324817'
5128479,'4552889', '0.8325243', '4329518', '0.8325246', '5128479', '0.8325251', '4360511', '0.8325258', '4331806', '0.8325261', '5004820', '0.83252764', '5625052', '0.8325262', '4133814', '0.832528', '5262438', '0.83252984', '4689350', '0.8325283', '5003054', '0.8325303', '4681877', '0.83253276', '4457873', '0.8325308', '5843974', '0.8325373', '5677339', '0.8325304'
5465403,'5465403', '0.83249974', '5497502', '0.83250135', '5339331', '0.8325138', '4620229', '0.8325047', '5047962', '0.83251244', '5745184', '0.8325106', '5960068', '0.8325151', '5453796', '0.8325017', '5926206', '0.83251107', '4905003', '0.83250356', '5689353', '0.8325095', '5721878', '0.83250254', '5444499', '0.832511', '5812277', '0.8325054', '5758180', '0.8325053'
5403352,'5591953', '0.8290919', '5066945', '0.8292631', '5403352', '0.8293409', '5716383', '0.8308686', '5438239', '0.83057076', '5637856', '0.8320156', '5079636', '0.83246607', '4472781', '0.8309185', '5048110', '0.8319797', '5872551', '0.8311436', '5953441', '0.82934505', '5467209', '0.8317458', '4747052', '0.8325014', '4603254', '0.8300075', '4857799', '0.8311541'
4730066,'4730066', '0.8324595', '5252252', '0.8324611', '5846517', '0.8324658', '5217876', '0.8324675', '4900933', '0.83246976', '5167857', '0.8324729', '5558854', '0.8324682', '5103837', '0.832477', '5340587', '0.8324771', '5053006', '0.8324878', '4801655', '0.832505', '4806312', '0.8324929', '4853237', '0.8324822', '4686169', '0.83247966', '5141738', '0.8324889'
4741734,'5422098', '0.8308064', '4741734', '0.832388', '3961628', '0.83241445', '5730935', '0.83241546', '5955352', '0.8324243', '5234692', '0.83245075', '5985146', '0.8324632', '5902605', '0.8324918', '4987085', '0.8324905', '5135484', '0.83249205', '5817044', '0.8325056', '5039520', '0.83250177', '5876452', '0.8325075', '4917688', '0.8325249', '5733336', '0.8325191'
5971526,'4797553', '0.83166283', '5971526', '0.8320938', '4816846', '0.8324169', '4771314', '0.8324313', '5066864', '0.8324392', '5607454', '0.8324607', '5122739', '0.832463', '5280179', '0.8324704', '4415839', '0.8325218', '4438333', '0.8324945', '5953441', '0.83248085', '5365605', '0.8325074', '5016984', '0.83250934', '4780733', '0.8325025', '4959682', '0.83250713'
3982147,'4868616', '0.8324667', '3982147', '0.8324707', '5577944', '0.8324753', '5468972', '0.83248526', '5671030', '0.83247936', '3665241', '0.83248645', '5830527', '0.8324974', '5336118', '0.83250076', '5155642', '0.8324985', '5510214', '0.8324958', '5959357', '0.8324997', '5179966', '0.8324931', '5716251', '0.8324901', '5623476', '0.8325159', '4857799', '0.8324873'
5901145,'5778315', '0.83250844', '5901145', '0.8325086', '5819172', '0.83251095', '5905950', '0.8325086', '5333186', '0.832511', '5163091', '0.8325128', '5978450', '0.83251286', '5915221', '0.83251655', '5319796', '0.83251727', '5796396', '0.8325189', '5422941', '0.8325212', '4811380', '0.83252704', '5315657', '0.83251745', '5369702', '0.83251417', '5982870', '0.8325195'
4661467,'4709084', '0.83251566', '4661467', '0.8325159', '4608413', '0.8325175', '3886085', '0.83251876', '5328624', '0.83251816', '3900691', '0.83251905', '4177175', '0.8325255', '5164170', '0.8325323', '5607622', '0.8325225', '4113592', '0.8325251', '4497721', '0.8325218', '4276151', '0.83252203', '4331644', '0.83252287', '4406816', '0.8325204', '4211857', '0.83252025'
5549907,'4326509', '0.8324622', '5549907', '0.8324632', '5089122', '0.832477', '5667898', '0.83248115', '5846355', '0.83249336', '5670614', '0.83246493', '3961628', '0.8324736', '3797494', '0.83251685', '5983973', '0.83250433', '5120802', '0.83247393', '5506046', '0.8324999', '4791965', '0.83250034', '4207890', '0.8324909', '5372620', '0.83250535', '4913897', '0.83248'
5304132,'5304132', '0.83253103', '5562629', '0.83253133', '5147377', '0.832532', '5554124', '0.83253276', '5368574', '0.8325326', '5316023', '0.832532', '5709658', '0.83253336', '5997507', '0.832541', '5224946', '0.8325356', '5795325', '0.83253795', '5630833', '0.8325364', '5713854', '0.8325349', '5540648', '0.8325364', '5496275', '0.8325366', '5127909', '0.8325351'
5226157,'5226157', '0.83249795', '4897781', '0.8324982', '5088031', '0.83250237', '4310879', '0.8324989', '5755736', '0.8325022', '5925129', '0.83250207', '5170472', '0.832504', '5065312', '0.8325086', '5155835', '0.83251244', '5930815', '0.8325061', '5634093', '0.83250964', '5603038', '0.832508', '5706472', '0.83250993', '5163148', '0.8325113', '5724539', '0.83250856'
5252252,'5252252', '0.832494', '5846517', '0.83249414', '5217876', '0.83249956', '4684630', '0.8325003', '5629303', '0.83250237', '5558854', '0.8325122', '5003054', '0.8325236', '5340587', '0.8325144', '4963297', '0.8325024', '5763504', '0.83250856', '5908610', '0.83251035', '4806312', '0.83250934', '4853237', '0.8325081', '5807675', '0.8325047', '5141738', '0.8325035'
5231427,'5971526', '0.83249223', '5231427', '0.8324942', '3939654', '0.83249444', '4560997', '0.8324982', '4826751', '0.8324978', '5884114', '0.8324999', '4816846', '0.83250916', '4771314', '0.83250195', '4455633', '0.8325074', '5142389', '0.83250606', '4438333', '0.83250046', '5365605', '0.83251905', '5016984', '0.83250487', '4780733', '0.8325006', '4959682', '0.83250237'
5577944,'5142437', '0.8324943', '3982147', '0.8324977', '5577944', '0.8325002', '5000113', '0.8325166', '5468972', '0.83250743', '3665241', '0.8325084', '5635790', '0.8325129', '5830527', '0.83250374', '5336118', '0.83250076', '5155642', '0.8325116', '5179262', '0.8325118', '5756191', '0.8325122', '5851734', '0.8325023', '5716251', '0.83252454', '4741601', '0.83250445'
3939654,'5231427', '0.8324949', '3939654', '0.8324999', '4560997', '0.83250064', '5884114', '0.8325024', '5877786', '0.83250374', '5118347', '0.8325052', '5287159', '0.83250874', '5302971', '0.8325029', '5420620', '0.83250856', '4455633', '0.83250886', '5617121', '0.8325098', '4716418', '0.83251476', '4631555', '0.8325237', '5595448', '0.8325107', '4675301', '0.8325124'
5843660,'5240928', '0.83250934', '5843660', '0.83250976', '5891691', '0.8325105', '4656253', '0.83251077', '5679852', '0.8325123', '5817465', '0.83251816', '5795976', '0.83252174', '5965409', '0.83252275', '5252574', '0.83251923', '5798276', '0.832514', '5281589', '0.83252454', '4328173', '0.83251375', '4501739', '0.8325178', '5082935', '0.83252656', '5045450', '0.8325344'
5819172,'5901145', '0.83253103', '5819172', '0.8325312', '5905950', '0.83253175', '5604791', '0.8325323', '5978450', '0.83253247', '5915221', '0.8325332', '5649000', '0.83253366', '5796396', '0.8325337', '5737324', '0.8325337', '4811380', '0.8325353', '5323418', '0.8325342', '5315657', '0.8325339', '5428731', '0.83253664', '4866431', '0.83253497', '5764908', '0.83253723'
4897781,'5943653', '0.8325107', '4897781', '0.8325111', '5404488', '0.83251184', '5386570', '0.83252335', '5446900', '0.8325177', '5761518', '0.83251506', '5333316', '0.8325209', '5903752', '0.83251786', '5805777', '0.8325156', '5163148', '0.8325241', '5513256', '0.83251286', '5948065', '0.83252', '4984240', '0.8325188', '5604793', '0.832517', '5247564', '0.8325179'
4432082,'4432082', '0.8324946', '5716383', '0.8324976', '5468972', '0.8324954', '4560997', '0.83249795', '4816846', '0.8325097', '5079636', '0.8325013', '5608549', '0.8325012', '5357460', '0.83250284', '5510214', '0.83250386', '4455633', '0.83251876', '5280179', '0.8325055', '5119363', '0.83251137', '4631555', '0.83250934', '5365605', '0.8325104', '4747052', '0.8325138'
5716383,'5591953', '0.83228475', '5403352', '0.8324084', '4432082', '0.83234775', '5716383', '0.8324586', '5438239', '0.83241284', '5637856', '0.83249116', '5257190', '0.8324152', '4472781', '0.83232504', '5280179', '0.8324147', '5654686', '0.8324387', '5048110', '0.83244574', '5406063', '0.83231354', '5716380', '0.8323419', '4747052', '0.8323437', '4603254', '0.83245975'
5089122,'5549907', '0.8324351', '5089122', '0.8324535', '5806539', '0.83245414', '5846355', '0.83249557', '5670614', '0.8324702', '3961628', '0.83245736', '5543224', '0.8324747', '3797494', '0.83248717', '5120802', '0.8324875', '5980812', '0.83247', '4207890', '0.83247554', '5215844', '0.8324973', '5475182', '0.83251464', '4913897', '0.83250284', '4665682', '0.8325002'
4434197,'4434197', '0.83249974', '5762773', '0.83250195', '5324407', '0.83250254', '4557921', '0.8325052', '5108786', '0.83250713', '4892786', '0.83250326', '4391863', '0.8325099', '5772780', '0.8325106', '5147692', '0.8325074', '5007474', '0.8325063', '3977959', '0.83251107', '4933193', '0.8325252', '5116812', '0.83251274', '5740941', '0.83251446', '4886690', '0.83251184'
5949378,'5949378', '0.8324785', '5659741', '0.8324799', '5664109', '0.8324824', '4421977', '0.83248097', '5893117', '0.8324832', '5695500', '0.83248466', '4942544', '0.8324854', '4022993', '0.8325036', '5790634', '0.8324994', '5674238', '0.83248764', '4827410', '0.8325057', '5623582', '0.8325001', '4862345', '0.8324893', '5993048', '0.83249366', '5802459', '0.83249366'
3897356,'4704376', '0.8324652', '3897356', '0.8324657', '4399059', '0.8324663', '5326464', '0.83246607', '4608413', '0.8324677', '3886085', '0.8324696', '4978469', '0.83247244', '4744802', '0.83248097', '4874819', '0.83249027', '4276151', '0.8324969', '4496677', '0.83248925', '4784879', '0.83249384', '4406816', '0.83249277', '5234977', '0.83248854', '5686042', '0.8325066'
4998122,'5591953', '0.83250135', '5066945', '0.8325028', '4998122', '0.8325041', '5172105', '0.83250225', '5708598', '0.8325052', '5637856', '0.83250713', '5768569', '0.8325075', '5329365', '0.8325073', '5117173', '0.8325064', '4817002', '0.8325122', '5264839', '0.8325129', '4472781', '0.8325168', '5224345', '0.83251584', '5430671', '0.83251494', '3914748', '0.8325132'
