1.043052412569522858e-02,4.671741407946683466e-06,3.718601912260055542e-02,5.010440945625305176e-01,3.765005767345428467e-01,4.671741407946683466e-06,2.510434389114379883e-02,4.652706533670425415e-02,4.671741407946683466e-06,3.193336073309183121e-03
7.589190006256103516e-01,4.062758307554759085e-06,1.160826086997985840e-01,4.062758307554759085e-06,2.057749778032302856e-02,3.021280979737639427e-03,4.062758307554759085e-06,4.062758307554759085e-06,3.790255263447761536e-02,6.348082423210144043e-02
6.339095532894134521e-02,2.841879677362157963e-06,7.048448920249938965e-01,2.841879677362157963e-06,4.762351978570222855e-03,1.043995916843414307e-01,2.450193045660853386e-03,2.841879677362157963e-06,2.841879677362157963e-06,1.201406344771385193e-01
3.032984068340738304e-06,3.032984068340738304e-06,1.721099019050598145e-01,3.032984068340738304e-06,3.032984068340738304e-06,7.802663445472717285e-01,3.032984068340738304e-06,1.793194003403186798e-02,3.032984068340738304e-06,2.967360429465770721e-02
7.753342390060424805e-02,3.440872067585587502e-03,3.931841547455405816e-06,1.406443770974874496e-02,3.931841547455405816e-06,4.499148428440093994e-01,4.447095561772584915e-03,4.293825924396514893e-01,1.474659796804189682e-02,6.462297402322292328e-03
4.336915537714958191e-02,3.740846523214713670e-06,4.531857557594776154e-04,9.321848154067993164e-01,7.442189846187829971e-03,3.740846523214713670e-06,3.740846523214713670e-06,3.740846523214713670e-06,1.653196290135383606e-02,3.740846523214713670e-06
1.293466687202453613e-01,4.392203663883265108e-06,4.392203663883265108e-06,6.798510551452636719e-01,1.345395892858505249e-01,2.147191204130649567e-03,2.112176734954118729e-03,5.198582261800765991e-02,4.392203663883265108e-06,4.392203663883265108e-06
7.306535542011260986e-02,3.305668476969003677e-03,4.553078724711667746e-06,4.553078724711667746e-06,1.283130645751953125e-01,2.702156268060207367e-02,4.553078724711667746e-06,4.553078724711667746e-06,7.682716250419616699e-01,4.553078724711667746e-06
6.633373349905014038e-02,4.707871994469314814e-06,8.178392052650451660e-02,2.542393282055854797e-03,4.707871994469314814e-06,1.168673019856214523e-02,4.707871994469314814e-06,2.510520257055759430e-02,8.125291466712951660e-01,4.707871994469314814e-06
2.281332947313785553e-02,3.594966301534441300e-06,2.192810736596584320e-02,3.594966301534441300e-06,3.594966301534441300e-06,7.256702780723571777e-01,3.464224282652139664e-03,5.618099123239517212e-02,1.223808899521827698e-01,4.755143448710441589e-02
4.084596037864685059e-02,3.455146270425757393e-06,6.490527093410491943e-02,3.455146270425757393e-06,3.455146270425757393e-06,5.719663202762603760e-02,3.455146270425757393e-06,2.298739999532699585e-01,6.071608662605285645e-01,3.455146270425757393e-06
2.068042704195249826e-06,2.068042704195249826e-06,6.510464008897542953e-03,9.375084638595581055e-01,5.336770415306091309e-02,2.068042704195249826e-06,2.600998617708683014e-03,2.068042704195249826e-06,2.068042704195249826e-06,2.068042704195249826e-06
7.973812520503997803e-02,2.815854270011186600e-03,2.452167791489046067e-06,4.329288899898529053e-01,4.804700314998626709e-01,4.034840036183595657e-03,2.452167791489046067e-06,2.452167791489046067e-06,2.452167791489046067e-06,2.452167791489046067e-06
5.170748103410005569e-03,6.663481144641991705e-06,6.663481144641991705e-06,4.813369214534759521e-01,1.722516305744647980e-02,8.719210512936115265e-03,6.663481144641991705e-06,4.875146746635437012e-01,6.663481144641991705e-06,6.663481144641991705e-06
1.741276867687702179e-02,3.521207254379987717e-03,5.926589892624178901e-06,5.926589892624178901e-06,5.926589892624178901e-06,5.926589892624178901e-06,5.926589892624178901e-06,5.926589892624178901e-06,9.790245890617370605e-01,5.926589892624178901e-06
3.522951304912567139e-01,2.792184886857285164e-06,3.753523528575897217e-02,2.792184886857285164e-06,7.805252075195312500e-02,3.315357491374015808e-02,2.792184886857285164e-06,5.787646025419235229e-02,4.410759210586547852e-01,2.792184886857285164e-06
5.141106247901916504e-01,1.377653188683325425e-05,1.377653188683325425e-05,3.048921227455139160e-01,2.526159025728702545e-02,8.906479924917221069e-03,2.104974118992686272e-03,1.377653188683325425e-05,1.446691155433654785e-01,1.377653188683325425e-05
1.438862830400466919e-02,7.521047592163085938e-01,2.027114987868117169e-06,8.177827112376689911e-03,2.027114987868117169e-06,2.557082660496234894e-02,2.027114987868117169e-06,1.997478306293487549e-01,2.027114987868117169e-06,2.027114987868117169e-06
5.144940132595365867e-06,5.144940132595365867e-06,5.144940132595365867e-06,5.144940132595365867e-06,8.236501598730683327e-04,1.212681680917739868e-01,5.144940132595365867e-06,5.144940132595365867e-06,8.778721690177917480e-01,5.144940132595365867e-06
1.972023025155067444e-02,2.292027375006000511e-06,3.222936987876892090e-01,2.292027375006000511e-06,2.292027375006000511e-06,3.258684873580932617e-01,7.998781511560082436e-04,2.292027375006000511e-06,7.280984520912170410e-02,2.584987282752990723e-01
2.063018428088980727e-06,2.063018428088980727e-06,2.063018428088980727e-06,8.752765059471130371e-01,2.063018428088980727e-06,3.155089216306805611e-03,2.063018428088980727e-06,1.215539649128913879e-01,2.063018428088980727e-06,2.063018428088980727e-06
4.468810743674112018e-07,9.554430842399597168e-01,4.468810743674112018e-07,4.124632105231285095e-03,2.064559841528534889e-03,4.468810743674112018e-07,4.468810743674112018e-07,3.777162730693817139e-02,5.938796093687415123e-04,4.468810743674112018e-07
3.164263442158699036e-02,1.169477775692939758e-02,8.402687907218933105e-01,6.461057637352496386e-06,8.240953087806701660e-03,6.461057637352496386e-06,6.461057637352496386e-06,6.461057637352496386e-06,6.461057637352496386e-06,1.081205457448959351e-01
2.384640538366511464e-06,2.384640538366511464e-06,2.384640538366511464e-06,9.374464750289916992e-01,7.598130963742733002e-03,2.384640538366511464e-06,2.384640538366511464e-06,5.334620177745819092e-02,1.594919012859463692e-03,2.384640538366511464e-06
3.177645616233348846e-03,1.579341642354847863e-06,7.291149348020553589e-03,1.579341642354847863e-06,1.579341642354847863e-06,5.282351970672607422e-01,3.638671338558197021e-02,1.579341642354847863e-06,8.341707289218902588e-04,4.240687787532806396e-01
1.292563043534755707e-02,2.020648480538511649e-06,2.669123932719230652e-02,2.020648480538511649e-06,2.020648480538511649e-06,8.088881373405456543e-01,1.456335932016372681e-02,7.128909975290298462e-02,3.107911534607410431e-02,3.455734997987747192e-02
4.559001808956963941e-06,4.559001808956963941e-06,4.559001808956963941e-06,4.559001808956963941e-06,4.559001808956963941e-06,4.559001808956963941e-06,7.711279988288879395e-01,4.559001808956963941e-06,4.559001808956963941e-06,2.288355827331542969e-01
7.552828719781246036e-06,7.552828719781246036e-06,1.602430939674377441e-01,7.552828719781246036e-06,7.552828719781246036e-06,7.552828719781246036e-06,2.150964289903640747e-01,7.552828719781246036e-06,5.906229615211486816e-01,3.399220108985900879e-02
6.425846219062805176e-01,6.488408416771562770e-06,2.117353677749633789e-02,3.006120910868048668e-03,6.488408416771562770e-06,1.952332556247711182e-01,6.488408416771562770e-06,6.488408416771562770e-06,1.379700005054473877e-01,6.488408416771562770e-06
3.861200639221351594e-06,3.861200639221351594e-06,3.861200639221351594e-06,3.861200639221351594e-06,3.861200639221351594e-06,3.861200639221351594e-06,7.221940755844116211e-01,3.861200639221351594e-06,3.861200639221351594e-06,2.777751088142395020e-01
1.332695319433696568e-06,6.734615191817283630e-03,1.122618541121482849e-01,1.332695319433696568e-06,1.332695319433696568e-06,2.544643590226769447e-03,4.213050007820129395e-01,1.332695319433696568e-06,1.332695319433696568e-06,4.571472108364105225e-01
4.161460765317315236e-06,4.161460765317315236e-06,4.161460765317315236e-06,9.034993499517440796e-02,8.850041031837463379e-01,2.128404937684535980e-02,3.337007714435458183e-03,4.161460765317315236e-06,4.161460765317315236e-06,4.161460765317315236e-06
7.348905000981176272e-06,7.348905000981176272e-06,7.348905000981176272e-06,7.348905000981176272e-06,7.348905000981176272e-06,5.191442370414733887e-02,1.966439187526702881e-02,7.348905000981176272e-06,9.283697009086608887e-01,7.348905000981176272e-06
5.136689543724060059e-01,7.264125656547548715e-07,8.594807982444763184e-02,1.313622761517763138e-02,7.264125656547548715e-07,3.832464516162872314e-01,3.996628802269697189e-03,7.264125656547548715e-07,7.264125656547548715e-07,7.264125656547548715e-07
2.821960379151278175e-06,2.821960379151278175e-06,1.144266799092292786e-01,2.821960379151278175e-06,4.393728915601968765e-03,2.958173677325248718e-02,4.807429388165473938e-02,2.821960379151278175e-06,2.821960379151278175e-06,8.035094141960144043e-01
3.735384941101074219e-01,4.632917352864751592e-06,6.996626406908035278e-02,4.632917352864751592e-06,4.632917352864751592e-06,3.096918808296322823e-03,4.198465030640363693e-03,4.632917352864751592e-06,5.491766929626464844e-01,4.632917352864751592e-06
5.009969323873519897e-02,1.638364324207941536e-06,1.386320497840642929e-02,9.067975282669067383e-01,1.638364324207941536e-06,2.922974340617656708e-02,1.638364324207941536e-06,1.638364324207941536e-06,1.638364324207941536e-06,1.638364324207941536e-06
2.070586560876108706e-06,2.070586560876108706e-06,2.070586560876108706e-06,2.070586560876108706e-06,2.070586560876108706e-06,2.070586560876108706e-06,2.070586560876108706e-06,2.070586560876108706e-06,9.999814033508300781e-01,2.070586560876108706e-06
2.048273943364620209e-02,7.369147624558536336e-06,7.369147624558536336e-06,9.219373464584350586e-01,5.320330336689949036e-02,7.369147624558536336e-06,7.369147624558536336e-06,7.369147624558536336e-06,4.332429729402065277e-03,7.369147624558536336e-06
5.705805420875549316e-01,5.216379649937152863e-03,9.618943295208737254e-06,2.937386929988861084e-01,9.050789475440979004e-02,1.476225093938410282e-03,1.131693739444017410e-02,9.618943295208737254e-06,2.713452652096748352e-02,9.618943295208737254e-06
8.809786438941955566e-01,6.050694082659902051e-06,6.050694082659902051e-06,5.461080931127071381e-03,6.050694082659902051e-06,6.469952315092086792e-02,6.050694082659902051e-06,6.050694082659902051e-06,4.882443323731422424e-02,6.050694082659902051e-06
4.999331395083572716e-06,3.908710554242134094e-03,3.071525366976857185e-03,8.416706919670104980e-01,1.413677930831909180e-01,4.999331395083572716e-06,4.999331395083572716e-06,4.999331395083572716e-06,9.956286288797855377e-03,4.999331395083572716e-06
8.352456092834472656e-01,4.813022769667441025e-06,4.813022769667441025e-06,1.746373809874057770e-02,1.764120161533355713e-02,1.558776199817657471e-02,1.437723357230424881e-02,4.813022769667441025e-06,9.966521710157394409e-02,4.813022769667441025e-06
2.099347114562988281e-01,6.209123057487886399e-06,8.704987354576587677e-03,2.820264175534248352e-02,2.697054296731948853e-02,6.209123057487886399e-06,6.209123057487886399e-06,2.325374037027359009e-01,4.936248958110809326e-01,6.209123057487886399e-06
1.771033108234405518e-01,2.468420234436052851e-06,5.098535679280757904e-03,2.468420234436052851e-06,3.168883174657821655e-02,3.922040462493896484e-01,1.898833177983760834e-02,1.188469529151916504e-01,2.560625970363616943e-01,2.468420234436052851e-06
2.462584461682126857e-06,2.462584461682126857e-06,3.979657888412475586e-01,2.462584461682126857e-06,2.462584461682126857e-06,3.665455803275108337e-02,4.851409792900085449e-02,2.462584461682126857e-06,2.462584461682126857e-06,5.168507695198059082e-01
4.710131790488958359e-03,3.848297183139948174e-06,5.303337238729000092e-03,9.317449480295181274e-02,8.386899232864379883e-01,4.839044064283370972e-02,3.848297183139948174e-06,3.848297183139948174e-06,3.848297183139948174e-06,9.716320782899856567e-03
2.218563295900821686e-02,4.580530912789981812e-06,4.580530912789981812e-06,6.194930896162986755e-02,1.987301707267761230e-01,1.208806559443473816e-01,6.004896014928817749e-03,5.654786229133605957e-01,2.475698851048946381e-02,4.580530912789981812e-06
7.947762128424074035e-07,7.947762128424074035e-07,5.163343548774719238e-01,7.947762128424074035e-07,7.947762128424074035e-07,6.094355194363743067e-05,4.393131732940673828e-01,7.947762128424074035e-07,7.947762128424074035e-07,4.428674653172492981e-02
1.562574878334999084e-02,1.953156015588319860e-06,1.953156015588319860e-06,1.953156015588319860e-06,2.031440380960702896e-03,8.498856797814369202e-03,1.953156015588319860e-06,1.953156015588319860e-06,9.738321900367736816e-01,1.953156015588319860e-06
2.491434570401906967e-03,4.594301339238882065e-03,1.195540837943553925e-02,1.113397348672151566e-02,1.633392274379730225e-02,2.354139462113380432e-03,2.253918163478374481e-02,1.352252866126946174e-06,1.352252866126946174e-06,9.285948872566223145e-01
5.943876658420776948e-06,5.943876658420776948e-06,5.943876658420776948e-06,5.943876658420776948e-06,5.943876658420776948e-06,1.760890036821365356e-01,5.943876658420776948e-06,5.943876658420776948e-06,8.238634467124938965e-01,5.943876658420776948e-06
6.572197191417217255e-03,3.969552381022367626e-06,3.969552381022367626e-06,5.725462920963764191e-03,6.445596367120742798e-02,7.066848222166299820e-03,4.750255495309829712e-02,2.271306701004505157e-02,8.459519743919372559e-01,3.969552381022367626e-06
5.063036041974555701e-06,9.802468121051788330e-03,1.175305247306823730e-02,8.871504664421081543e-01,4.298979043960571289e-02,3.370659053325653076e-02,5.063036041974555701e-06,5.063036041974555701e-06,1.457739062607288361e-02,5.063036041974555701e-06
2.665563523769378662e-01,4.213648480799747631e-06,4.213648480799747631e-06,5.479180812835693359e-01,1.782388687133789062e-01,4.213648480799747631e-06,4.213648480799747631e-06,4.213648480799747631e-06,7.261468097567558289e-03,4.213648480799747631e-06
1.957427412271499634e-01,2.205261807830538601e-06,1.074383258819580078e-01,2.205261807830538601e-06,4.033691715449094772e-03,2.096704244613647461e-01,2.205261807830538601e-06,3.978727012872695923e-02,4.433186948299407959e-01,2.205261807830538601e-06
3.059626221656799316e-01,3.821879090537549928e-06,3.821879090537549928e-06,3.583440780639648438e-01,1.684190183877944946e-01,8.465995197184383869e-04,3.821879090537549928e-06,1.548734903335571289e-01,1.153889298439025879e-02,3.821879090537549928e-06
2.756921958280145191e-06,1.098506269045174122e-03,2.756921958280145191e-06,5.767500996589660645e-01,1.658310182392597198e-02,6.671044975519180298e-02,2.756921958280145191e-06,3.388440310955047607e-01,2.756921958280145191e-06,2.756921958280145191e-06
1.219786554429447278e-06,1.219786554429447278e-06,1.282092630863189697e-01,4.028301686048507690e-03,1.219786554429447278e-06,1.219786554429447278e-06,3.883401304483413696e-02,1.219786554429447278e-06,2.902370644733309746e-03,8.260198831558227539e-01
1.516494341194629669e-02,8.345316648483276367e-01,2.262941794469952583e-03,1.093647908419370651e-02,1.641420681153249461e-06,6.286791712045669556e-02,1.641420681153249461e-06,7.422953844070434570e-02,1.641420681153249461e-06,1.641420681153249461e-06
4.342856300354469568e-06,4.342856300354469568e-06,1.085661002434790134e-03,4.342856300354469568e-06,4.342856300354469568e-06,1.166861504316329956e-01,5.639947056770324707e-01,4.342856300354469568e-06,3.182074427604675293e-01,4.342856300354469568e-06
1.057491600513458252e-01,1.265279593098966870e-06,1.242731977254152298e-02,1.974314684048295021e-03,3.569129388779401779e-03,4.487602710723876953e-01,8.922382257878780365e-03,3.149358928203582764e-02,3.833715021610260010e-01,3.731086850166320801e-03
2.853230386972427368e-02,1.305264618167711888e-06,1.305264618167711888e-06,1.305264618167711888e-06,1.305264618167711888e-06,1.305264618167711888e-06,1.305264618167711888e-06,1.305264618167711888e-06,9.714573025703430176e-01,1.305264618167711888e-06
3.027051091194152832e-01,7.708368684689048678e-06,3.109781742095947266e-01,7.708368684689048678e-06,7.708368684689048678e-06,3.862628042697906494e-01,7.708368684689048678e-06,7.708368684689048678e-06,7.708368684689048678e-06,7.708368684689048678e-06
1.415682959304831456e-06,3.732969760894775391e-01,1.415682959304831456e-06,4.107906520366668701e-01,1.895947381854057312e-03,5.617854651063680649e-03,1.415682959304831456e-06,2.078910320997238159e-01,5.018418305553495884e-04,1.415682959304831456e-06
1.993192918598651886e-02,4.357098987384233624e-06,4.357098987384233624e-06,1.824017427861690521e-02,4.357098987384233624e-06,3.059563972055912018e-02,4.357098987384233624e-06,4.357098987384233624e-06,9.312061071395874023e-01,4.357098987384233624e-06
8.164606988430023193e-02,3.599157707867561840e-06,7.806422654539346695e-03,5.357329249382019043e-01,3.700838238000869751e-02,3.599157707867561840e-06,3.599157707867561840e-06,3.323081135749816895e-01,5.483705084770917892e-03,3.599157707867561840e-06
4.612922566593624651e-06,4.612922566593624651e-06,1.973578929901123047e-01,4.612922566593624651e-06,4.612922566593624651e-06,6.858825683593750000e-01,1.053007766604423523e-01,4.612922566593624651e-06,4.612922566593624651e-06,1.143110729753971100e-02
6.232204660773277283e-02,1.763952546752989292e-03,1.077411980077158660e-06,3.176347911357879639e-02,8.942288756370544434e-01,1.491788774728775024e-03,3.192124422639608383e-03,5.234501324594020844e-03,1.077411980077158660e-06,1.077411980077158660e-06
2.839232096448540688e-03,2.839094349837978370e-06,6.638320535421371460e-02,2.839094349837978370e-06,2.839094349837978370e-06,7.760931849479675293e-01,8.814329281449317932e-03,2.839094349837978370e-06,2.839094349837978370e-06,1.458558440208435059e-01
3.334632813930511475e-01,3.309046633148682304e-06,3.309046633148682304e-06,4.985871016979217529e-01,6.150379776954650879e-02,3.309046633148682304e-06,5.341272335499525070e-03,7.073242962360382080e-02,3.035886026918888092e-02,3.309046633148682304e-06
4.880537278950214386e-03,9.545269012451171875e-01,2.615129005789640360e-06,2.615129005789640360e-06,2.897278172895312309e-03,2.615129005789640360e-06,2.615129005789640360e-06,1.694174483418464661e-02,2.615129005789640360e-06,2.074048295617103577e-02
6.050477027893066406e-01,3.332420646984246559e-06,3.332420646984246559e-06,5.355803295969963074e-02,6.856463104486465454e-02,4.239466413855552673e-02,3.037306666374206543e-02,3.747818060219287872e-03,1.963040977716445923e-01,3.332420646984246559e-06
3.079014718532562256e-01,3.722001565620303154e-06,3.722001565620303154e-06,5.415691137313842773e-01,6.842876970767974854e-02,3.722001565620303154e-06,3.722001565620303154e-06,8.207830041646957397e-02,3.722001565620303154e-06,3.722001565620303154e-06
2.523428292988683097e-06,4.760936368256807327e-03,1.061519980430603027e-01,2.523428292988683097e-06,2.523428292988683097e-06,2.523428292988683097e-06,4.836572334170341492e-03,2.523428292988683097e-06,2.523428292988683097e-06,8.842353224754333496e-01
1.150619704276323318e-02,1.885037818283308297e-06,2.188127674162387848e-02,1.885037818283308297e-06,1.885037818283308297e-06,8.635369539260864258e-01,1.885037818283308297e-06,2.113936096429824829e-02,8.137725293636322021e-02,5.514226504601538181e-04
1.133699242927832529e-06,2.140519442036747932e-03,1.133699242927832529e-06,1.133699242927832529e-06,5.581868346780538559e-03,1.370878070592880249e-01,7.914137840270996094e-01,1.133699242927832529e-06,1.234737923368811607e-03,6.253674626350402832e-02
3.394610757823102176e-06,3.394610757823102176e-06,7.866104841232299805e-01,3.394610757823102176e-06,8.205451816320419312e-02,9.354676306247711182e-02,2.439156174659729004e-03,3.394610757823102176e-06,4.332253709435462952e-03,3.100320324301719666e-02
1.510608568787574768e-02,2.895042825912241824e-06,8.660271763801574707e-01,2.895042825912241824e-06,2.895042825912241824e-06,1.188465282320976257e-01,2.895042825912241824e-06,2.895042825912241824e-06,2.895042825912241824e-06,2.895042825912241824e-06
1.920668594539165497e-02,1.920793238241458312e-06,2.320057451725006104e-01,1.920793238241458312e-06,1.920793238241458312e-06,7.002094388008117676e-02,5.657205581665039062e-01,1.920793238241458312e-06,1.097050480893813074e-04,1.129287257790565491e-01
9.586732089519500732e-02,6.254898835322819650e-06,6.254898835322819650e-06,7.631864547729492188e-01,6.769022345542907715e-02,6.999720353633165359e-03,3.580396994948387146e-03,6.254898835322819650e-06,6.265080720186233521e-02,6.254898835322819650e-06
7.114194886526092887e-06,7.114194886526092887e-06,2.626605145633220673e-02,7.114194886526092887e-06,7.114194886526092887e-06,7.114194886526092887e-06,1.196526084095239639e-02,7.114194886526092887e-06,9.617189168930053711e-01,7.114194886526092887e-06
2.103984653949737549e-01,5.486883310368284583e-06,5.486883310368284583e-06,7.874186038970947266e-01,5.486883310368284583e-06,5.486883310368284583e-06,2.144492929801344872e-03,5.486883310368284583e-06,5.486883310368284583e-06,5.486883310368284583e-06
5.233211595623288304e-06,5.233211595623288304e-06,1.181315630674362183e-03,5.233211595623288304e-06,5.233211595623288304e-06,5.233211595623288304e-06,5.233211595623288304e-06,5.233211595623288304e-06,9.987767934799194336e-01,5.233211595623288304e-06
1.746114548950572498e-06,2.759017236530780792e-02,1.746114548950572498e-06,6.007800698280334473e-01,1.746114548950572498e-06,9.087877348065376282e-03,1.746114548950572498e-06,3.568634390830993652e-01,5.669722333550453186e-03,1.746114548950572498e-06
2.610050737857818604e-01,4.244659841060638428e-02,1.920866817235946655e-01,9.272494594370073173e-07,1.849084347486495972e-02,1.115182563662528992e-01,8.370044827461242676e-02,1.698887050151824951e-01,1.117090582847595215e-01,9.153413586318492889e-03
7.956144213676452637e-02,3.024801799256238155e-06,1.086647883057594299e-01,3.024801799256238155e-06,5.534768700599670410e-01,3.024801799256238155e-06,3.024801799256238155e-06,3.024801799256238155e-06,2.582787275314331055e-01,3.024801799256238155e-06
1.418034136295318604e-01,4.510943654167931527e-06,4.510943654167931527e-06,2.671435475349426270e-01,4.510943654167931527e-06,4.510943654167931527e-06,4.510943654167931527e-06,5.702629685401916504e-01,2.076300978660583496e-02,4.510943654167931527e-06
7.248635292053222656e-01,3.637876716311438940e-06,1.261187940835952759e-01,3.637876716311438940e-06,2.035700902342796326e-02,7.784333545714616776e-03,3.637876716311438940e-06,3.637876716311438940e-06,1.162718459963798523e-01,4.589956719428300858e-03
6.169364205561578274e-04,8.094036161310214084e-07,8.094036161310214084e-07,8.094036161310214084e-07,8.094036161310214084e-07,9.099676273763179779e-03,8.094036161310214084e-07,3.362233110237866640e-04,9.899423122406005859e-01,8.094036161310214084e-07
3.302480280399322510e-01,8.644828994874842465e-06,1.183843892067670822e-02,1.532966922968626022e-02,1.183200404047966003e-01,3.921692073345184326e-02,8.644828994874842465e-06,6.703323125839233398e-02,4.179876744747161865e-01,8.644828994874842465e-06
5.288084596395492554e-02,3.592558414311497472e-06,2.871442586183547974e-03,3.078618086874485016e-03,1.130562089383602142e-02,1.180902868509292603e-01,3.592558414311497472e-06,2.266197279095649719e-02,7.891004085540771484e-01,3.592558414311497472e-06
