4358535,'4810643', '0.36363299452032466', '5580755', '0.365786813310782', '4999291', '0.3852822221974188', '6004548', '0.3851893609222', '4762780', '0.3854596266535666', '5176995', '0.401798857178486', '4840892', '0.504880686881375', '4563417', '0.4143800604878099', '4724202', '0.4161978574387368', '4777129', '0.43163167954424253', '4888274', '0.4155499357445517', '4831125', '0.4141482358796322', '4652517', '0.38628599231649124', '5676941', '0.42610935505379466', '5830705', '0.50492781251498'
4655771,'5445646', '0.4020969957641942', '5733330', '0.4078091296241592', '5405377', '0.4084840970218946', '4950227', '0.43768333206188015', '5234457', '0.47437544535812987', '5588965', '0.44421097327743325', '5669936', '0.44490899088186225', '5571135', '0.42062465273989996', '5292331', '0.42493646669135565', '4990155', '0.4105327179748692', '5275622', '0.4438075188109747', '5092877', '0.49214626973844655', '5766239', '0.51132259007811', '5222971', '0.5009414420981441', '5843176', '0.5478379551242109'
4901307,'5796760', '0.4287735366183342', '5535238', '0.4288262105794416', '5299226', '0.42881181468297025', '5224120', '0.4288868513571562', '5841766', '0.4289444782148376', '5345598', '0.4392955761647805', '5533011', '0.4296169495210838', '5530716', '0.4391472177815625', '5631921', '0.4288929778804101', '5297161', '0.44450520872100685', '5649308', '0.437119796286856', '5513176', '0.42903565064541516', '5995497', '0.6228788261464213', '5367533', '0.5716247274423638', '5859874', '0.42904766239799086'
3849241,'5342335', '0.549494298495237', '4904521', '0.5541437437203416', '5204174', '0.5728723471348395', '4824451', '0.5733242270418443', '3933525', '0.5909352031728197', '5445785', '0.6013645142435606', '5877099', '0.60641936305168', '5855784', '0.6087465303489642', '5798078', '0.603182949353505', '4380570', '0.6090423367680324', '5021288', '0.6225136213775067', '5039431', '0.7304336436749345', '5738745', '0.6132074653910976', '3978185', '0.6225648760739979', '4774001', '0.6340149964564105'
4234435,'4486573', '0.2925653231659384', '5786506', '0.29999831641481045', '4489194', '0.3522806466199457', '5296154', '0.5132907374249147', '5141658', '0.3700333937024299', '5620946', '0.3938488754240648', '4828633', '0.3040951784323747', '5368615', '0.3914394415880674', '5053152', '0.32980886471133236', '5047175', '0.30009373554076946', '5334329', '0.4106702783483471', '5637557', '0.39154741171869356', '4491527', '0.35490966660357265', '4596663', '0.30392911633852765', '4863534', '0.3018380468120458'
3271922,'5526632', '0.3341399003671325', '5239804', '0.33416117085686187', '5111637', '0.33450377683170435', '5575133', '0.33426266897221923', '5408802', '0.3362702635225799', '5572849', '0.33730392821767036', '5628146', '0.33766548462932233', '5899047', '0.590860404602369', '5564256', '0.3407371913311515', '5829194', '0.3411322809872422', '5493809', '0.3399477456109897', '5966869', '0.33986848322970975', '5373942', '0.35585478680028737', '5274900', '0.34653502728734425', '5689915', '0.3408312888882811'
4340563,'5342335', '0.530255036827536', '5609808', '0.542756394469465', '5993943', '0.5397351000215854', '4627811', '0.5448677266193745', '5336071', '0.5692417522420856', '5807366', '0.6080991344826265', '5935612', '0.608775869588516', '4496508', '0.5555451533603533', '5679042', '0.606311611328732', '5141699', '0.5876790091195367', '5445785', '0.6086466045610257', '4816195', '0.6074477283883727', '4988560', '0.5872103046559238', '5582632', '0.5563623298970701', '5916204', '0.6080167853257749'
4776337,'5409495', '0.4712779422199644', '5824058', '0.48726688883589253', '5443497', '0.4876055825381042', '5242399', '0.4919698490319157', '5464449', '0.49209379648269924', '5195984', '0.5253128973912781', '5382261', '0.5475741475582865', '5902332', '0.5375133103621197', '5316023', '0.5067510438198332', '5656036', '0.5573487658189781', '5156620', '0.5577824745594739', '5234425', '0.5960213516038775', '5683453', '0.5609741173837582', '5344426', '0.6439558383419914', '5911732', '0.5605155284673387'
4440871,'4913799', '0.253591724087466', '5141729', '0.2579480576117296', '5141728', '0.2591496352370758', '4791083', '0.26274521282987207', '4623527', '0.2600626151789486', '5114563', '0.27025396631173054', '5094828', '0.2592566553647712', '4859314', '0.29332928377718326', '5169614', '0.3724400939972329', '5147525', '0.3110278977273845', '4689138', '0.3942478053748898', '4818739', '0.3363438468133626', '4654138', '0.5056173600961018', '4740650', '0.316763180681254', '4906351', '0.34541110518915585'
4558413,'5386559', '0.3767786162751698', '5499357', '0.42215224236747967', '5361355', '0.5900421401201474', '5574898', '0.38281566345061835', '5649200', '0.4124796720848101', '5452449', '0.4362938612681555', '5737601', '0.5476908532709421', '5870611', '0.5893984880618901', '5806075', '0.37898920337293646', '5291593', '0.6973357096852383', '5295222', '0.4542017665386234', '5561800', '0.43350452730426536', '5600832', '0.380390337258448', '5603027', '0.41565794762723113', '5897642', '0.3790431625491657'
4647447,'5681543', '0.6206969849082463', '5403572', '0.6213790530261416', '5846519', '0.6224368000423989', '4885363', '0.6225218611640797', '5681544', '0.6228899008531402', '5693309', '0.6232887133315875', '5334371', '0.6296904291742933', '5182370', '0.6306691862095293', '5733522', '0.6498034003445473', '5482700', '0.6605793709315774', '5853699', '0.6796820602436151', '4916246', '0.6737184634027041', '5648063', '0.6743225802307162', '5330743', '0.6765963070642504', '5674470', '0.6765398324279644'
4100324,'4923742', '0.479085100824624', '5508102', '0.483311787153857', '4820572', '0.4968959495840677', '5350624', '0.49675047654498294', '4724184', '0.49734657154774553', '5935612', '0.5053453611602833', '5720832', '0.5249004722400906', '4908163', '0.49768209396399454', '5614306', '0.4982312081934201', '4741949', '0.5022017264789566', '4379194', '0.6506813043443322', '4707398', '0.4980077247087251', '5503782', '0.4984076017980549', '4777080', '0.5026773973878498', '4469734', '0.5131624498755302'
5111638,'5740656', '0.25540040299037753', '6006496', '0.25703600545806465', '5560181', '0.25687561030115047', '5913799', '0.26944568023176463', '5974766', '0.27849634267455786', '5740664', '0.2832904960963504', '5910051', '0.283591500053256', '5758472', '0.28406658301472015', '5735103', '0.2906284592853503', '5636502', '0.30139883727075534', '5749171', '0.2981658931978692', '5813194', '0.2838962075565455', '5706629', '0.6704416795405193', '5572851', '0.28406845321758445', '5829225', '0.30016192070510594'
5167024,'5842027', '0.4560235756572329', '5423045', '0.4570751916760387', '5918073', '0.4760885821233161', '5628020', '0.5352743938628881', '5483656', '0.4709130122221664', '5752046', '0.5074295658115218', '5546590', '0.46598380942589696', '5471621', '0.4848229104766878', '5822598', '0.5100382719241505', '5640573', '0.5157775043607181', '5664203', '0.6519211838867791', '5511205', '0.5359557347550303', '5652890', '0.4961002277901641', '5974552', '0.5214887272574432', '5987614', '0.56992692724441'
3755704,'5576596', '0.406908835282201', '4956574', '0.5457582393659132', '5528099', '0.583719139668444', '5445550', '0.4132052118675307', '4554564', '0.46441397581910976', '5902165', '0.4107596787035062', '5477105', '0.41089654054551544', '5725787', '0.5668325980669178', '5695378', '0.4833794758123302', '5686782', '0.5927450140847911', '5243252', '0.4603211816165058', '5621272', '0.4189705894622347', '5614781', '0.4320941644691644', '5746635', '0.4887911190680358', '4983878', '0.4756157968081957'
4258264,'5340996', '0.48823450814656755', '4700071', '0.4890384032728898', '4816677', '0.5035002553863115', '4642462', '0.5035923349346213', '5081355', '0.5609241204305144', '4806758', '0.504736789965707', '4727420', '0.5198556398990092', '4368384', '0.503654535581329', '5315507', '0.5074845695222067', '5357118', '0.5339394559539378', '5446292', '0.5501564123276314', '5162919', '0.5199875297825166', '4816690', '0.6466774393649806', '4943725', '0.5390390241708205', '5051589', '0.5508951126345105'
4654030,'5536256', '0.1988968182651135', '5607439', '0.20543347457418923', '5445617', '0.20497482296373318', '5334164', '0.20583993088542243', '5336176', '0.22304705274467942', '5360405', '0.23993915489758724', '5423770', '0.2804456920502892', '5658306', '0.22114628487042823', '5534009', '0.4086225135636247', '4931042', '0.3048273281749152', '5307805', '0.22471304658179572', '5423760', '0.22362131119034787', '5634934', '0.20768288514851488', '5578053', '0.2212728324312291', '5569206', '0.20584094522261234'
4413725,'6006500', '0.38367335798507246', '5605029', '0.3837686772651253', '5706628', '0.3838877592289039', '5235782', '0.384047013465009', '5899047', '0.3840628105832244', '5184390', '0.3862808109922982', '5699652', '0.39628981096561733', '5129182', '0.38934633889457043', '5633056', '0.38647987247040066', '5349739', '0.38661539534214145', '5618596', '0.4010717126847332', '4835834', '0.4121462090727882', '5681625', '0.3887997919251412', '5586425', '0.39106917270887825', '5274900', '0.5717059058796531'
5109390,'5887020', '0.554539060303266', '5640414', '0.5546833792912508', '5634190', '0.5548815177154951', '5640386', '0.8127883981439018', '5210784', '0.5552292722132619', '5619525', '0.5552505900059009', '5799004', '0.5553072968138232', '5664006', '0.5549258102449969', '5680395', '0.5548766171676166', '5758261', '0.5549983947951141', '5933777', '0.554915105350798', '5327577', '0.5545574067277117', '5291516', '0.5549144653136308', '5267261', '0.6578930777179594', '5815525', '0.7055096017929507'
2297691,'5185496', '0.6025397361652832', '3907559', '0.6059193059653467', '3958988', '0.6102371332635664', '5363180', '0.6103470417900061', '4226930', '0.6106077793662765', '5508138', '0.6151561791763259', '4081273', '0.6463349499908162', '4705696', '0.6591350418208322', '5519479', '0.6425785077480243', '4012250', '0.638026491439584', '5649273', '0.6354008775068534', '3960555', '0.6380627967240549', '4373469', '0.6402653849219698', '3958989', '0.6604545124740252', '4359516', '0.6267212637191147'
4187390,'6001302', '0.536231535163541', '5972449', '0.5778097757896532', '5863488', '0.6732853115277269', '5374473', '0.5662033547863056', '5876487', '0.5928105700962901', '5071609', '0.5689956245391037', '5019140', '0.6259358155134715', '5846355', '0.5412864137971842', '5869156', '0.6121376259860053', '5519172', '0.5454228218780822', '5098625', '0.5665491421381103', '4478665', '0.5457356946752839', '5814405', '0.5835327809643951', '5474824', '0.5570470536381583', '4385093', '0.5458400865175351'
4739762,'5409495', '0.3825218567036451', '5102417', '0.3921856828429688', '5183464', '0.3979096628665177', '5968068', '0.40016279170495084', '5242399', '0.4100626639662453', '5195984', '0.41112351668636', '5382261', '0.6344089261949264', '5902332', '0.43064731919694915', '5158548', '0.4578666104889784', '5656036', '0.42495806300996714', '5156620', '0.4204965384546782', '5725549', '0.42450944303375715', '5344426', '0.4202769030745457', '5556413', '0.4243487252807024', '4856516', '0.5649311339777713'
5101501,'5987326', '0.5631476013521594', '5640414', '0.5632048458614534', '5649000', '0.5631714070596787', '5454026', '0.5632195336212819', '5493605', '0.6724029607168214', '5487083', '0.5635637499356502', '5345596', '0.6239860672824088', '5680395', '0.6939699400334457', '5697055', '0.5632270088721041', '5844898', '0.6889819046088081', '5978679', '0.6924344897629756', '5933777', '0.8001173752268181', '5291516', '0.5635443840573523', '5267261', '0.7059260278243594', '5682416', '0.5632769809942162'
4601710,'5104383', '0.22958187489173787', '5429609', '0.23508510840568464', '5827315', '0.24273823683911863', '5330501', '0.23148677833939604', '5690664', '0.23312042587045823', '5807402', '0.2559061078588568', '5397314', '0.2673775046478524', '4790312', '0.2892416249789555', '5549564', '0.5048842808868081', '5571134', '0.5268793695745069', '5338306', '0.5048246830421469', '5330432', '0.42405660351386715', '5501653', '0.35344830649566594', '5356421', '0.5738975441298374', '5122122', '0.5046515686780708'
5056109,'5265119', '0.5194159138796349', '5991284', '0.5196226347742091', '5590409', '0.5196386236535692', '5802110', '0.5197183197841555', '5485486', '0.5198583625576361', '5224120', '0.5202829187791687', '5887245', '0.5201059747734229', '5646937', '0.5207674105911854', '5978362', '0.5202338511823679', '5469471', '0.52023847274772', '5267262', '0.5200772966735686', '5216692', '0.5201516692879351', '5367533', '0.6973082419344208', '5809061', '0.5200934108622616', '5386588', '0.5200894448240957'
4376110,'5641638', '0.4805813757129425', '5891991', '0.4909852447896671', '5532135', '0.5049031978953367', '5942385', '0.5443166469320577', '5811525', '0.555508147837067', '4661586', '0.5405270691076439', '5789185', '0.5425337311043348', '6004791', '0.5293595432515193', '4792528', '0.5579099287636117', '5686257', '0.5621038652665137', '5851787', '0.628884845287568', '5474899', '0.5675281891871645', '4933275', '0.6760690443758987', '4716104', '0.566430656717701', '5006459', '0.6611803315155534'
4870302,'5465055', '0.7580710796668175', '5212652', '0.7816341191089174', '5883850', '0.7834042029012451', '5483178', '0.7707184674879085', '5801546', '0.7771623637173148', '5493239', '0.7715748713072339', '5760604', '0.7763117140802199', '5489858', '0.7748829283775821', '5804987', '0.7707104690726311', '5926036', '0.7801577613168591', '5883525', '0.7847990866365239', '5453706', '0.7862443709027126', '5221865', '0.7854440385611805', '5682107', '0.7854677903902425', '5933023', '0.7871601530991957'
4041203,'5635290', '0.4300514643816292', '5178931', '0.43361366408999635', '5188885', '0.6713086091714078', '5512358', '0.4593334545815556', '5370132', '0.5127509847912547', '5503907', '0.44403532023586106', '5484645', '0.4562161239472864', '5441056', '0.5256398908088101', '5204165', '0.46373393095095955', '4900619', '0.5797283775687524', '6001460', '0.5482959588153086', '5415925', '0.49958921732099243', '5855999', '0.4584492155465211', '4863785', '0.5334459973986488', '5605739', '0.46504223683232376'
4733521,'5626003', '0.29208682333444963', '5761880', '0.2974047645310543', '5595023', '0.2987569315669936', '5930982', '0.2987615020643545', '5899047', '0.2988698855863159', '5595024', '0.30783409218852154', '5581938', '0.2989573441988663', '5979143', '0.6456334294322231', '5615535', '0.3236559211403243', '5704161', '0.3245317623265492', '5682725', '0.30672603198555454', '5810169', '0.2989585728666842', '5617703', '0.3250641619579578', '5944187', '0.3404749464252231', '5930979', '0.29896777404243247'
4503569,'4830003', '0.4517101767205741', '5242451', '0.4524199242136129', '5690671', '0.4527470528874419', '5037427', '0.4534815521237207', '5843119', '0.4556819769868776', '4875480', '0.5756306274660496', '5402799', '0.4776599092306561', '5211658', '0.5004518817510917', '5993484', '0.4706001429943596', '5312339', '0.4773773225494391', '5545210', '0.6047048543812367', '5192301', '0.5921664674523975', '4886062', '0.4595359232015543', '5332402', '0.4794911466471477', '5976152', '0.6398841473218055'
4642487,'5436575', '0.37880232599524866', '5907248', '0.37929242848383393', '5850151', '0.37953400864220815', '5341092', '0.3796028229550959', '5942913', '0.38040774727920634', '5260611', '0.3861994032895708', '5689195', '0.5661513049959469', '5485103', '0.4707341793880734', '5986470', '0.4120678851817546', '5376844', '0.4747878577572246', '5764080', '0.5339955699620927', '5883525', '0.7162368553140722', '5850152', '0.4057165914514382', '5260610', '0.5292440463507442', '5682107', '0.4728766811794758'
3692618,'5538019', '0.47737001771738674', '5582905', '0.4844130307807123', '5853628', '0.49404959599183734', '5695377', '0.4906149041075695', '3906064', '0.4914520834370198', '5807366', '0.5062453522659787', '5935612', '0.5119631054628906', '4496508', '0.5283045718261878', '5698294', '0.5277486347483853', '5679042', '0.5781440111522705', '4209563', '0.5795684105455148', '5698481', '0.5792860126995449', '5916204', '0.5785084843893268', '4107364', '0.5786838114335817', '5252158', '0.5785936808948685'
3694412,'5115094', '0.4152405948802773', '4880909', '0.42143307084162535', '4786714', '0.44423066106388287', '4851582', '0.4417594869176917', '4855401', '0.4464189491460938', '4788279', '0.4152795385534417', '4791190', '0.4220244601388605', '5055552', '0.45680479088238307', '5116797', '0.4388023583251743', '4914183', '0.4218101444401657', '4855400', '0.47448908077340607', '4778876', '0.4249422916034496', '4786716', '0.5274891787118192', '4929701', '0.44575752232931554', '5021547', '0.4307541855503732'
3992158,'5023052', '0.6093927597855805', '5350675', '0.6180528969112598', '4144306', '0.6244910082714726', '4587099', '0.6245927370289228', '5200148', '0.6492159904303169', '4452887', '0.6517547579868569', '4166093', '0.6594493962676474', '5118472', '0.7327794063224397', '4110079', '0.6802275873127561', '5393493', '0.749703922045823', '4895704', '0.6893473031859355', '4255384', '0.7398022499204845', '4292272', '0.7348349305198002', '4153668', '0.6983414326206826', '5227310', '0.6776176956179484'
4387297,'4460120', '0.4884816236942755', '4758717', '0.49178004884626786', '5304788', '0.49567590846731086', '5130520', '0.49687104458527886', '5047617', '0.5166157516301823', '4673805', '0.5441075070995189', '4962980', '0.524124860446164', '5545889', '0.5514949564417994', '5180904', '0.5614565867790362', '5581068', '0.5570445268953703', '4845350', '0.6247546491204987', '5017765', '0.5643757560779675', '5589680', '0.5211004314056167', '5302812', '0.6056675370409635', '5661290', '0.5383482926048444'
4352883,'4806355', '0.521915733876738', '4673566', '0.5219577371329033', '5427935', '0.5220525961792217', '5834274', '0.5220934694356585', '4495288', '0.5221593837339523', '4798786', '0.551991720299645', '5716404', '0.6320356731624795', '4803168', '0.5622290736540159', '4933185', '0.5442524891448388', '5084350', '0.5246195610196879', '5858746', '0.5638122560943185', '4789516', '0.5570674682164739', '5827707', '0.6674822891839783', '4689293', '0.7076326376905937', '4690682', '0.7543231919232295'
4762129,'5690642', '0.2512907661654939', '5290247', '0.2532858019243902', '5980484', '0.25814402045849283', '5252159', '0.25974709705294047', '5484409', '0.25963761830243437', '5718683', '0.26500753728023696', '5645533', '0.2823483761507009', '5261879', '0.32329349254378215', '5720723', '0.3012141807119872', '5078685', '0.43220019665626697', '5195971', '0.6137578221288353', '5490837', '0.3938524745215146', '5961490', '0.35034083381106473', '5807236', '0.3298247679561762', '5607394', '0.4917824372629731'
4399209,'4482624', '0.5823119651387314', '4842976', '0.5826534608915376', '4918317', '0.5842312844431727', '4788125', '0.5949500644310748', '5053309', '0.5979410458852717', '4532200', '0.587165129046771', '5996793', '0.5947980575414564', '5309196', '0.600567640485038', '4963457', '0.6164218289831256', '5397673', '0.6335167969964214', '4501809', '0.6343965819520856', '5079126', '0.7833045383008205', '4908301', '0.6239177708539945', '5153634', '0.6102831000698214', '4963458', '0.6120507578483874'
3916899,'5112614', '0.4269437303132918', '5236689', '0.4547047248953845', '5340590', '0.4552218958791286', '5135523', '0.5500414239784164', '5660847', '0.5198399823824847', '5714160', '0.7384921916989042', '5240713', '0.4574027808469218', '5174999', '0.4853838980360047', '5320616', '0.7048207823718271', '5227167', '0.5828631734668942', '5273752', '0.5180336113008285', '5391381', '0.5293538024100878', '5110596', '0.5776484717007292', '5059423', '0.4918870411668525', '5630808', '0.8016294797225965'
3219666,'4032304', '0.2992359974519733', '4873006', '0.2993492733535895', '5633326', '0.42104025740386536', '5041622', '0.32585534361433593', '4938881', '0.33228784187427385', '5811377', '0.30677371949445065', '5871554', '0.3033287221485786', '4981602', '0.3110302444072071', '4952328', '0.5831165367005097', '5334318', '0.5834878305421412', '5354484', '0.34308959961734753', '5490945', '0.3546072802444678', '5756434', '0.39477501133535664', '4941984', '0.42041445953782974', '4755311', '0.3454713833403472'
4179337,'5183660', '0.6682330755688899', '5214131', '0.6682397783904634', '5849860', '0.6682726250045189', '5585484', '0.7204112294142391', '5595732', '0.685989584095087', '5109120', '0.700190884033492', '5792834', '0.668664892739029', '5965119', '0.7203171492639178', '5747646', '0.6795454034913546', '5539063', '0.6682976997429924', '5093531', '0.6682975269593598', '5902588', '0.6918071306608244', '5382657', '0.7501070013690602', '5559213', '0.6816782001242548', '5834594', '0.6684278072474367'
4418068,'5958916', '0.416076118145916', '5977382', '0.42079815623946165', '5959103', '0.42233171136871006', '5981570', '0.4228277772588881', '5889000', '0.4344156012382546', '5792762', '0.4847782922895623', '5908859', '0.5195980694676793', '5958917', '0.5326378537885308', '5843963', '0.660178767187435', '5977098', '0.5904139749788403', '5985897', '0.49902999366880574', '5916916', '0.499818776334377', '5952513', '0.669412602030233', '5856341', '0.6197653316975291', '5998442', '0.6195926902695218'
3864154,'4873038', '0.2916195392134097', '5250324', '0.2932114331585169', '5112654', '0.29654776051276643', '4853352', '0.2964060468989334', '5040588', '0.29375905337789787', '5073527', '0.30678972281010675', '5224533', '0.3986935284163218', '5620804', '0.8048868244876982', '5122488', '0.3964503196170285', '5266415', '0.3115308441474054', '5618635', '0.32176643590302084', '5017526', '0.32610930246816155', '5358914', '0.3111765443800907', '5162273', '0.5111329773519092', '4916113', '0.38567581097485665'
4773182,'5753327', '0.2945962201807537', '5677021', '0.29480852185128115', '5472752', '0.2957194994238917', '5620761', '0.30059469330340394', '5976647', '0.3006443686316818', '5616377', '0.30708877329223294', '5674577', '0.31813143176616854', '5683766', '0.30916992992661646', '5765306', '0.3441194191317683', '5633055', '0.3229677254949396', '5616378', '0.33425760407200855', '5846618', '0.31817732087635825', '5840379', '0.3084261817195573', '5759652', '0.6308415477517542', '5677020', '0.32244698853712733'
4323071,'5658251', '0.502839048583657', '5720724', '0.5032111496413723', '5100385', '0.5037528778172123', '5755687', '0.5042708963915243', '5885238', '0.5042848917419217', '5415637', '0.505938570308338', '5370617', '0.5870369427976879', '5425711', '0.5284814892062913', '5800393', '0.5280949499147788', '5176698', '0.544531075073495', '4715378', '0.6086188486942752', '5465733', '0.5299000377304077', '4810455', '0.5563954342095673', '5951514', '0.538770282788534', '5397345', '0.5409140289612802'
